customer_id,signup_date,region,gender,age
1540,2024-07-05,Quebec,Male,59
1541,2020-12-23,British Columbia,Male,24
1542,2022-07-16,Ontario,Female,61
1543,2024-02-06,Quebec,Female,36
1544,2020-10-24,Ontario,Male,25
1545,2022-12-13,Nova Scotia,Female,23
1546,2023-02-11,Quebec,Female,32
1547,2025-05-31,Alberta,Female,23
1548,2022-09-14,Quebec,Female,39
1549,2021-11-18,Ontario,Female,38
1550,2022-11-13,British Columbia,Male,38
1551,2024-07-05,Saskatchewan,Male,38
1552,2025-01-01,British Columbia,Male,21
1553,2023-02-11,Alberta,Female,45
1554,2022-05-17,Manitoba,Female,57
1555,2023-11-08,Ontario,Male,40
1556,2022-10-14,Ontario,Female,60
1557,2025-05-01,British Columbia,Female,30
1558,2022-04-17,Quebec,Male,58
1559,2021-07-21,Alberta,Female,48
1560,2023-08-10,Manitoba,Male,35
1561,2024-12-02,Quebec,Female,53
1562,2021-04-22,Ontario,Male,40
1563,2024-03-07,Alberta,Male,35
1564,2020-07-26,Ontario,Male,30
1565,2022-05-17,Alberta,Female,49
1566,2021-05-22,Quebec,Female,65
1567,2022-03-18,British Columbia,Female,38
1568,2024-06-05,Ontario,Male,46
1569,2024-03-07,British Columbia,Female,60
1570,2023-02-11,Quebec,Male,38
1571,2023-07-11,Quebec,Male,30
1572,2023-02-11,Ontario,Male,64
1573,2025-01-01,British Columbia,Female,20
1574,2025-01-01,Alberta,Male,49
1575,2025-05-01,Ontario,Male,20
1576,2022-02-16,Ontario,Female,20
1577,2022-01-17,Ontario,Female,39
1578,2023-12-08,British Columbia,Male,62
1579,2022-11-13,British Columbia,Male,54
1580,2023-08-10,Quebec,Male,39
1581,2025-04-01,Ontario,Male,42
1582,2023-03-13,Quebec,Female,30
1583,2020-08-25,Quebec,Male,54
1584,2023-05-12,Quebec,Female,31
1585,2021-05-22,Nova Scotia,Female,54
1586,2022-10-14,Ontario,Male,41
1587,2023-06-11,British Columbia,Male,59
1588,2024-12-02,Quebec,Female,25
1589,2024-11-02,Quebec,Female,65
1590,2024-09-03,British Columbia,Female,49
1591,2023-05-12,British Columbia,Female,61
1592,2022-04-17,Nova Scotia,Female,60
1593,2024-04-06,Ontario,Male,19
1594,2024-06-05,Ontario,Female,50
1595,2022-12-13,British Columbia,Male,38
1596,2020-08-25,Quebec,Male,62
1597,2024-12-02,Ontario,Female,40
1598,2025-05-01,Ontario,Male,42
1599,2025-04-01,Ontario,Male,54
1600,2022-06-16,Manitoba,Female,35
1601,2023-06-11,Ontario,Male,62
1602,2024-09-03,Ontario,Male,50
1603,2022-06-16,Ontario,Female,35
1604,2022-10-14,Quebec,Male,34
1605,2022-12-13,Ontario,Female,44
1606,2021-08-20,Quebec,Male,20
1607,2025-04-01,Ontario,Male,36
1608,2022-02-16,Alberta,Male,53
1609,2022-05-17,Ontario,Male,26
1610,2021-03-23,Quebec,Male,46
1611,2023-05-12,Manitoba,Female,57
1612,2024-06-05,British Columbia,Male,50
1613,2021-03-23,Quebec,Female,48
1614,2024-09-03,Ontario,Male,42
1615,2023-07-11,Ontario,Male,35
1616,2025-03-02,British Columbia,Male,50
1617,2021-05-22,Nova Scotia,Male,37
1618,2025-01-01,British Columbia,Female,19
1619,2021-11-18,Quebec,Male,31
1620,2022-08-15,British Columbia,Male,29
1621,2022-08-15,Quebec,Male,58
1622,2024-12-02,Ontario,Male,37
1623,2022-02-16,Quebec,Male,59
1624,2021-09-19,Saskatchewan,Female,29
1625,2022-03-18,Ontario,Female,61
1626,2022-03-18,British Columbia,Male,53
1627,2022-03-18,Ontario,Female,60
1628,2020-07-26,Quebec,Female,33
1629,2024-07-05,Ontario,Female,19
1630,2021-07-21,Quebec,Female,37
1631,2021-12-18,Alberta,Female,43
1632,2023-08-10,Ontario,Female,32
1633,2022-10-14,British Columbia,Male,29
1634,2024-06-05,Alberta,Male,44
1635,2023-07-11,Saskatchewan,Female,55
1636,2022-09-14,Ontario,Female,31
1637,2023-05-12,Quebec,Male,55
1638,2023-09-09,Ontario,Female,40
1639,2023-07-11,Nova Scotia,Male,38
1640,2021-11-18,Saskatchewan,Female,38
1641,2023-04-12,Quebec,Male,62
1642,2025-05-31,Alberta,Female,40
1643,2024-12-02,Quebec,Female,49
1644,2020-07-26,British Columbia,Male,58
1645,2025-03-02,Ontario,Female,42
1646,2021-03-23,Alberta,Male,41
1647,2023-07-11,Ontario,Male,35
1648,2022-04-17,Alberta,Male,65
1649,2023-12-08,Alberta,Female,53
1650,2020-08-25,British Columbia,Male,57
1651,2021-09-19,Ontario,Female,62
1652,2024-08-04,Ontario,Female,23
1653,2021-04-22,Ontario,Male,43
1654,2024-10-03,Quebec,Female,19
1655,2024-05-06,Ontario,Male,38
1656,2021-03-23,Saskatchewan,Female,47
1657,2022-03-18,Quebec,Male,53
1658,2024-10-03,Ontario,Female,52
1659,2021-04-22,Quebec,Male,22
1660,2020-12-23,Quebec,Male,64
1661,2020-12-23,British Columbia,Male,23
1662,2024-07-05,Quebec,Female,48
1663,2020-09-24,Manitoba,Female,57
1664,2021-08-20,Quebec,Male,29
1665,2024-05-06,Nova Scotia,Male,27
1666,2023-07-11,Alberta,Male,39
1667,2021-05-22,Ontario,Female,62
1668,2024-03-07,Saskatchewan,Female,41
1669,2022-08-15,Ontario,Female,32
1670,2025-01-01,Alberta,Male,30
1671,2025-05-31,Quebec,Male,19
1672,2024-12-02,Manitoba,Male,36
1673,2022-10-14,Alberta,Female,49
1674,2025-01-31,Alberta,Female,27
1675,2022-03-18,Alberta,Female,43
1676,2022-01-17,Ontario,Female,44
1677,2024-07-05,Ontario,Male,43
1678,2022-10-14,Quebec,Female,27
1679,2025-05-31,Ontario,Female,33
1680,2021-02-21,British Columbia,Male,40
1681,2021-01-22,Ontario,Male,64
1682,2022-07-16,Nova Scotia,Female,52
1683,2022-03-18,British Columbia,Female,65
1684,2022-06-16,Alberta,Male,29
1685,2023-10-09,Ontario,Female,25
1686,2025-01-31,Alberta,Male,53
1687,2023-07-11,Saskatchewan,Female,33
1688,2022-08-15,Quebec,Male,31
1689,2021-05-22,British Columbia,Female,61
1690,2021-03-23,Alberta,Male,65
1691,2021-01-22,Ontario,Female,65
1692,2024-02-06,Quebec,Female,22
1693,2022-09-14,Quebec,Male,33
1694,2024-01-07,Ontario,Female,23
1695,2024-02-06,Quebec,Female,47
1696,2024-10-03,Ontario,Female,36
1697,2021-06-21,Ontario,Male,54
1698,2021-09-19,Ontario,Female,47
1699,2020-11-23,Nova Scotia,Male,46
1700,2025-04-01,Quebec,Female,48
1701,2020-12-23,Nova Scotia,Female,32
1702,2024-01-07,Quebec,Female,46
1703,2023-12-08,Ontario,Female,57
1704,2023-08-10,Quebec,Male,20
1705,2023-05-12,Quebec,Male,60
1706,2025-01-31,Ontario,Female,48
1707,2023-11-08,British Columbia,Female,18
1708,2024-03-07,Ontario,Female,49
1709,2021-07-21,British Columbia,Male,41
1710,2020-11-23,British Columbia,Female,51
1711,2025-03-02,Ontario,Female,56
1712,2023-05-12,Ontario,Female,59
1713,2024-05-06,Alberta,Male,43
1714,2020-09-24,Quebec,Male,48
1715,2024-01-07,Ontario,Male,56
1716,2023-06-11,Nova Scotia,Male,61
1717,2020-08-25,Ontario,Male,37
1718,2020-08-25,British Columbia,Female,52
1719,2025-05-01,Nova Scotia,Male,64
1720,2024-12-02,Ontario,Male,43
1721,2021-09-19,Ontario,Female,44
1722,2023-11-08,Ontario,Male,54
1723,2023-11-08,Ontario,Male,31
1724,2025-01-01,Ontario,Female,38
1725,2024-05-06,British Columbia,Male,31
1726,2024-02-06,Ontario,Female,65
1727,2023-02-11,Quebec,Male,62
1728,2020-12-23,Nova Scotia,Male,20
1729,2021-03-23,Alberta,Male,55
1730,2025-04-01,British Columbia,Female,31
1731,2024-12-02,Ontario,Male,52
1732,2024-04-06,British Columbia,Female,40
1733,2024-04-06,Quebec,Female,60
1734,2025-04-01,Quebec,Male,45
1735,2021-08-20,Ontario,Female,65
1736,2020-11-23,Manitoba,Male,18
1737,2022-09-14,Quebec,Female,60
1738,2024-12-02,Ontario,Male,39
1739,2020-09-24,Quebec,Female,30
1740,2025-05-31,Quebec,Male,62
1741,2024-02-06,Alberta,Male,52
1742,2020-08-25,British Columbia,Female,59
1743,2021-04-22,Alberta,Male,21
1744,2022-06-16,Ontario,Female,46
1745,2024-06-05,Quebec,Female,59
1746,2022-05-17,Quebec,Female,27
1747,2022-11-13,Ontario,Female,64
1748,2025-03-02,Ontario,Female,60
1749,2024-02-06,Alberta,Male,50
1750,2021-04-22,Ontario,Female,44
1751,2022-11-13,Quebec,Female,50
1752,2021-11-18,Ontario,Male,53
1753,2021-04-22,Ontario,Male,60
1754,2023-10-09,Ontario,Female,52
1755,2020-09-24,Nova Scotia,Male,58
1756,2023-01-12,Alberta,Female,44
1757,2022-12-13,Saskatchewan,Female,58
1758,2023-09-09,Quebec,Male,49
1759,2023-09-09,Ontario,Male,24
1760,2021-12-18,Quebec,Female,37
1761,2025-05-01,Quebec,Male,59
1762,2023-06-11,Alberta,Female,29
1763,2020-08-25,Ontario,Male,25
1764,2024-03-07,Quebec,Male,44
1765,2021-01-22,Ontario,Male,58
1766,2023-04-12,Ontario,Female,27
1767,2022-04-17,British Columbia,Male,51
1768,2025-04-01,Quebec,Male,35
1769,2023-01-12,Quebec,Female,30
1770,2024-01-07,Quebec,Female,36
1771,2025-05-01,Quebec,Male,27
1772,2022-10-14,Alberta,Male,38
1773,2020-11-23,Manitoba,Female,27
1774,2022-04-17,Saskatchewan,Female,62
1775,2022-08-15,Alberta,Male,49
1776,2022-09-14,Ontario,Male,38
1777,2023-11-08,British Columbia,Female,61
1778,2021-07-21,Quebec,Female,61
1779,2023-03-13,Ontario,Female,41
1780,2022-09-14,Alberta,Male,18
1781,2021-05-22,Ontario,Female,62
1782,2023-05-12,Manitoba,Female,19
1783,2022-04-17,Quebec,Male,21
1784,2024-06-05,British Columbia,Male,59
1785,2024-07-05,British Columbia,Male,29
1786,2021-01-22,Manitoba,Female,30
1787,2020-10-24,British Columbia,Male,47
1788,2022-03-18,British Columbia,Female,21
1789,2021-01-22,Ontario,Male,26
1790,2025-04-01,Quebec,Male,47
1791,2023-04-12,Ontario,Male,42
1792,2024-03-07,British Columbia,Male,35
1793,2023-03-13,Quebec,Male,61
1794,2022-05-17,British Columbia,Male,53
1795,2023-09-09,Ontario,Female,43
1796,2025-05-01,Ontario,Female,36
1797,2021-08-20,British Columbia,Female,30
1798,2021-05-22,Ontario,Female,46
1799,2024-12-02,Ontario,Female,42
1800,2024-11-02,Ontario,Male,49
1801,2021-08-20,Saskatchewan,Male,44
1802,2021-07-21,British Columbia,Male,52
1803,2023-02-11,Quebec,Female,35
1804,2023-05-12,Ontario,Female,40
1805,2023-07-11,Ontario,Male,33
1806,2021-02-21,Alberta,Male,26
1807,2024-04-06,British Columbia,Female,41
1808,2023-04-12,Ontario,Male,23
1809,2022-09-14,Ontario,Female,38
1810,2024-12-02,Ontario,Female,54
1811,2023-04-12,British Columbia,Male,57
1812,2022-11-13,Alberta,Female,21
1813,2022-01-17,Ontario,Male,61
1814,2024-10-03,Ontario,Female,22
1815,2023-11-08,Ontario,Male,48
1816,2020-08-25,Nova Scotia,Male,53
1817,2022-04-17,Ontario,Male,41
1818,2024-10-03,Alberta,Male,42
1819,2024-10-03,British Columbia,Male,54
1820,2024-07-05,Quebec,Male,45
1821,2024-07-05,Ontario,Male,18
1822,2022-03-18,Ontario,Male,22
1823,2024-07-05,British Columbia,Female,42
1824,2020-09-24,Alberta,Male,35
1825,2024-12-02,British Columbia,Male,36
1826,2024-02-06,Quebec,Male,38
1827,2025-05-01,Ontario,Female,23
1828,2020-12-23,Nova Scotia,Female,57
1829,2025-01-01,Alberta,Male,56
1830,2024-04-06,Ontario,Female,39
1831,2024-07-05,Nova Scotia,Female,56
1832,2020-10-24,British Columbia,Male,22
1833,2024-01-07,Quebec,Female,47
1834,2021-06-21,British Columbia,Female,51
1835,2020-08-25,Alberta,Male,45
1836,2023-06-11,British Columbia,Female,44
1837,2022-07-16,Ontario,Male,64
1838,2025-01-01,Ontario,Female,32
1839,2021-06-21,Saskatchewan,Male,18
1840,2022-08-15,Ontario,Female,62
1841,2022-11-13,Quebec,Male,42
1842,2024-01-07,Quebec,Male,33
1843,2023-11-08,Quebec,Male,43
1844,2024-11-02,British Columbia,Female,47
1845,2024-04-06,Saskatchewan,Male,56
1846,2022-12-13,Ontario,Male,19
1847,2024-07-05,Ontario,Male,55
1848,2021-05-22,Ontario,Female,50
1849,2022-11-13,Manitoba,Female,35
1850,2020-11-23,British Columbia,Male,40
1851,2024-06-05,Ontario,Female,31
1852,2023-02-11,Alberta,Female,60
1853,2024-10-03,Alberta,Male,47
1854,2024-08-04,Alberta,Male,36
1855,2023-02-11,Manitoba,Female,22
1856,2020-12-23,Ontario,Male,39
1857,2023-05-12,Alberta,Female,60
1858,2022-03-18,Quebec,Male,61
1859,2023-12-08,Alberta,Female,21
1860,2024-09-03,British Columbia,Female,65
1861,2020-11-23,Alberta,Male,41
1862,2025-01-31,British Columbia,Female,58
1863,2024-05-06,Ontario,Female,36
1864,2022-02-16,Quebec,Male,59
1865,2023-04-12,Nova Scotia,Female,46
1866,2025-04-01,Saskatchewan,Female,27
1867,2023-02-11,Ontario,Male,18
1868,2023-04-12,Ontario,Male,34
1869,2021-06-21,Ontario,Female,60
1870,2021-07-21,British Columbia,Male,37
1871,2020-08-25,Alberta,Female,51
1872,2020-10-24,Ontario,Male,65
1873,2023-03-13,Quebec,Male,50
1874,2022-04-17,Alberta,Female,35
1875,2021-05-22,British Columbia,Female,31
1876,2023-05-12,Quebec,Male,56
1877,2023-07-11,Quebec,Female,65
1878,2023-05-12,Quebec,Female,42
1879,2025-05-01,Ontario,Female,39
1880,2021-04-22,Quebec,Female,44
1881,2021-03-23,British Columbia,Female,52
1882,2022-05-17,Manitoba,Female,28
1883,2020-12-23,British Columbia,Male,22
1884,2024-01-07,Alberta,Female,37
1885,2025-05-01,Ontario,Female,42
1886,2024-03-07,Quebec,Female,37
1887,2021-07-21,Ontario,Male,49
1888,2023-03-13,Ontario,Female,43
1889,2020-09-24,British Columbia,Female,51
1890,2022-02-16,Nova Scotia,Female,61
1891,2023-01-12,Ontario,Male,53
1892,2022-05-17,Quebec,Female,62
1893,2021-01-22,Alberta,Female,63
1894,2021-06-21,Ontario,Female,33
1895,2021-02-21,Quebec,Male,33
1896,2021-11-18,British Columbia,Female,23
1897,2023-04-12,British Columbia,Male,22
1898,2020-10-24,Ontario,Female,52
1899,2021-06-21,Quebec,Female,40
1900,2020-09-24,Alberta,Female,25
1901,2020-12-23,Quebec,Female,63
1902,2020-07-26,Ontario,Male,47
1903,2023-03-13,Alberta,Female,62
1904,2021-09-19,Ontario,Male,21
1905,2022-05-17,British Columbia,Female,35
1906,2021-02-21,Ontario,Male,61
1907,2023-06-11,Saskatchewan,Male,45
1908,2022-12-13,Quebec,Female,20
1909,2022-06-16,Ontario,Male,25
1910,2022-03-18,Ontario,Female,25
1911,2021-09-19,Ontario,Male,34
1912,2025-05-01,Manitoba,Female,21
1913,2021-06-21,Nova Scotia,Male,55
1914,2021-05-22,Quebec,Male,25
1915,2024-12-02,Quebec,Male,53
1916,2024-02-06,British Columbia,Female,34
1917,2021-11-18,Manitoba,Male,63
1918,2022-06-16,Quebec,Male,19
1919,2022-12-13,Quebec,Male,43
1920,2023-07-11,Quebec,Female,26
1921,2023-10-09,British Columbia,Male,43
1922,2021-05-22,Ontario,Male,61
1923,2023-06-11,British Columbia,Male,63
1924,2022-03-18,Quebec,Female,19
1925,2023-10-09,Alberta,Male,64
1926,2023-08-10,Ontario,Male,29
1927,2024-09-03,Quebec,Female,58
1928,2020-08-25,Quebec,Female,18
1929,2024-05-06,British Columbia,Female,42
1930,2024-09-03,Ontario,Male,51
1931,2023-05-12,Quebec,Male,47
1932,2023-07-11,Quebec,Female,59
1933,2024-09-03,Quebec,Female,65
1934,2024-12-02,British Columbia,Male,58
1935,2025-01-01,British Columbia,Female,28
1936,2025-05-31,Alberta,Female,36
1937,2022-09-14,Ontario,Male,25
1938,2021-01-22,Alberta,Male,49
1939,2023-08-10,Quebec,Male,18
1940,2024-08-04,Ontario,Female,61
1941,2024-02-06,Ontario,Female,55
1942,2024-08-04,Ontario,Male,20
1943,2024-07-05,Alberta,Male,61
1944,2022-06-16,British Columbia,Male,57
1945,2023-12-08,Alberta,Female,36
1946,2021-08-20,Quebec,Male,63
1947,2021-11-18,Quebec,Male,18
1948,2022-12-13,Ontario,Female,43
1949,2020-11-23,Ontario,Male,40
1950,2023-02-11,Quebec,Male,47
1951,2023-03-13,Ontario,Male,55
1952,2021-09-19,Ontario,Female,44
1953,2022-09-14,Quebec,Male,50
1954,2024-08-04,British Columbia,Female,20
1955,2022-01-17,Nova Scotia,Female,49
1956,2021-11-18,Saskatchewan,Female,49
1957,2022-03-18,British Columbia,Female,35
1958,2022-11-13,Quebec,Female,39
1959,2021-08-20,British Columbia,Male,25
1960,2024-10-03,Alberta,Female,40
1961,2023-02-11,Ontario,Female,36
1962,2022-08-15,Quebec,Male,41
1963,2021-08-20,Alberta,Male,21
1964,2023-01-12,Quebec,Female,45
1965,2023-08-10,Quebec,Female,64
1966,2021-10-19,Quebec,Female,62
1967,2024-08-04,Ontario,Female,43
1968,2022-01-17,Quebec,Male,64
1969,2023-10-09,Ontario,Female,56
1970,2021-02-21,Ontario,Male,40
1971,2022-06-16,Ontario,Female,61
1972,2025-01-31,Alberta,Male,43
1973,2022-06-16,Ontario,Male,39
1974,2020-08-25,Quebec,Female,29
1975,2022-11-13,Ontario,Female,55
1976,2024-03-07,Saskatchewan,Female,41
1977,2020-08-25,Ontario,Female,34
1978,2024-12-02,Quebec,Female,58
1979,2023-02-11,Manitoba,Female,26
1980,2020-11-23,Alberta,Male,49
1981,2021-10-19,Ontario,Female,21
1982,2024-06-05,Alberta,Male,60
1983,2023-06-11,Quebec,Female,62
1984,2024-12-02,Quebec,Female,36
1985,2023-02-11,Ontario,Male,62
1986,2021-05-22,Ontario,Male,41
1987,2025-05-01,British Columbia,Female,59
1988,2025-01-01,Quebec,Female,55
1989,2024-11-02,Quebec,Female,18
1990,2025-05-31,British Columbia,Male,41
1991,2021-01-22,Alberta,Male,47
1992,2024-02-06,Ontario,Female,52
1993,2021-10-19,British Columbia,Male,31
1994,2024-11-02,Ontario,Female,50
1995,2022-06-16,Alberta,Male,60
1996,2021-10-19,British Columbia,Female,62
1997,2025-01-31,Saskatchewan,Female,63
1998,2024-05-06,Ontario,Male,27
1999,2023-11-08,Ontario,Female,20
2000,2021-12-18,Ontario,Male,55
2001,2022-10-14,Ontario,Male,27
2002,2020-12-23,Ontario,Female,55
2003,2025-01-31,Manitoba,Male,24
2004,2024-07-05,Ontario,Female,20
2005,2023-05-12,Ontario,Male,49
2006,2023-01-12,Alberta,Male,43
2007,2024-02-06,Quebec,Female,58
2008,2023-11-08,Alberta,Male,48
2009,2023-01-12,Ontario,Male,41
2010,2025-04-01,Quebec,Female,37
2011,2023-06-11,Ontario,Female,40
2012,2023-03-13,Ontario,Male,26
2013,2022-05-17,Manitoba,Female,20
2014,2021-09-19,Ontario,Female,26
2015,2022-06-16,Quebec,Male,46
2016,2023-02-11,Quebec,Male,38
2017,2023-03-13,Ontario,Female,33
2018,2023-08-10,Manitoba,Male,44
2019,2021-03-23,Ontario,Male,40
2020,2023-10-09,British Columbia,Female,46
2021,2022-02-16,Nova Scotia,Female,28
2022,2022-11-13,Quebec,Female,56
2023,2024-09-03,Saskatchewan,Male,45
2024,2025-01-01,Ontario,Female,36
2025,2021-03-23,Quebec,Female,36
2026,2021-10-19,Ontario,Male,58
2027,2025-01-01,British Columbia,Female,38
2028,2023-09-09,Nova Scotia,Male,63
2029,2024-09-03,Ontario,Male,30
2030,2023-07-11,British Columbia,Female,61
2031,2024-08-04,Ontario,Female,31
2032,2024-07-05,Quebec,Male,46
2033,2021-11-18,Quebec,Male,29
2034,2021-12-18,Nova Scotia,Female,53
2035,2023-12-08,British Columbia,Male,38
2036,2021-04-22,Ontario,Male,65
2037,2023-02-11,Ontario,Male,39
2038,2022-05-17,Ontario,Male,33
2039,2023-12-08,Ontario,Male,60
2040,2020-11-23,Ontario,Male,47
2041,2021-09-19,Alberta,Male,50
2042,2023-07-11,Quebec,Male,54
2043,2023-06-11,Quebec,Female,34
2044,2024-09-03,Ontario,Female,24
2045,2021-05-22,Alberta,Male,25
2046,2024-10-03,British Columbia,Male,23
2047,2023-08-10,Ontario,Male,18
2048,2024-08-04,British Columbia,Male,28
2049,2023-01-12,Quebec,Male,21
2050,2023-02-11,Ontario,Female,59
2051,2023-09-09,Quebec,Male,30
2052,2021-11-18,Quebec,Female,63
2053,2022-03-18,Ontario,Female,23
2054,2024-01-07,Saskatchewan,Male,28
2055,2020-07-26,Alberta,Male,36
2056,2024-06-05,British Columbia,Male,47
2057,2021-12-18,Quebec,Female,35
2058,2022-06-16,Quebec,Female,46
2059,2022-06-16,British Columbia,Male,60
2060,2023-11-08,Quebec,Female,42
2061,2025-05-01,Ontario,Female,57
2062,2021-11-18,Quebec,Female,48
2063,2020-09-24,Alberta,Female,24
2064,2024-10-03,Quebec,Female,60
2065,2023-06-11,Ontario,Female,18
2066,2025-03-02,Alberta,Male,20
2067,2023-05-12,Ontario,Female,33
2068,2023-10-09,Ontario,Female,51
2069,2024-03-07,Ontario,Female,45
2070,2021-12-18,Ontario,Male,54
2071,2020-10-24,Alberta,Male,43
2072,2024-10-03,Quebec,Female,19
2073,2023-10-09,Ontario,Female,44
2074,2022-06-16,Manitoba,Female,54
2075,2024-08-04,Manitoba,Male,27
2076,2024-10-03,Manitoba,Male,48
2077,2023-04-12,Ontario,Male,60
2078,2023-01-12,Quebec,Female,44
2079,2025-03-02,Nova Scotia,Female,44
2080,2024-07-05,Alberta,Male,32
2081,2021-10-19,Ontario,Female,49
2082,2020-09-24,Ontario,Female,43
2083,2021-09-19,Quebec,Female,64
2084,2022-03-18,Manitoba,Female,64
2085,2020-12-23,Quebec,Female,63
2086,2023-05-12,Quebec,Male,59
2087,2025-05-31,Ontario,Male,38
2088,2023-04-12,British Columbia,Male,65
2089,2023-11-08,Alberta,Female,30
2090,2020-07-26,Quebec,Female,62
2091,2022-03-18,Alberta,Male,62
2092,2024-01-07,Nova Scotia,Female,37
2093,2020-10-24,Ontario,Male,37
2094,2022-08-15,Quebec,Female,45
2095,2024-03-07,Ontario,Female,35
2096,2023-10-09,Alberta,Male,48
2097,2021-04-22,Quebec,Male,27
2098,2022-07-16,British Columbia,Male,55
2099,2022-04-17,Alberta,Male,53
2100,2023-05-12,Quebec,Male,46
2101,2024-01-07,Manitoba,Female,40
2102,2022-10-14,Quebec,Female,59
2103,2024-07-05,Ontario,Male,19
2104,2021-10-19,British Columbia,Male,45
2105,2020-10-24,Alberta,Female,57
2106,2024-03-07,Ontario,Female,45
2107,2021-07-21,Alberta,Female,54
2108,2021-06-21,Manitoba,Female,53
2109,2024-06-05,Ontario,Male,54
2110,2022-02-16,Nova Scotia,Female,53
2111,2025-05-01,Ontario,Male,52
2112,2020-12-23,Ontario,Female,26
2113,2023-07-11,Ontario,Female,52
2114,2022-08-15,Manitoba,Male,54
2115,2020-10-24,British Columbia,Female,48
2116,2023-09-09,Ontario,Female,63
2117,2024-06-05,Quebec,Female,26
2118,2021-02-21,British Columbia,Female,64
2119,2021-07-21,Ontario,Male,54
2120,2022-06-16,Manitoba,Female,43
2121,2024-04-06,Alberta,Male,44
2122,2025-04-01,Quebec,Male,31
2123,2021-01-22,Nova Scotia,Male,47
2124,2023-12-08,Quebec,Male,25
2125,2022-06-16,Nova Scotia,Female,53
2126,2023-03-13,British Columbia,Male,30
2127,2021-11-18,British Columbia,Male,51
2128,2025-01-31,Ontario,Female,50
2129,2025-03-02,Manitoba,Female,48
2130,2020-09-24,Quebec,Male,30
2131,2023-12-08,Ontario,Male,23
2132,2023-04-12,Ontario,Male,42
2133,2024-12-02,Quebec,Female,43
2134,2024-06-05,Quebec,Female,35
2135,2021-03-23,British Columbia,Male,30
2136,2021-03-23,Manitoba,Female,55
2137,2024-11-02,Ontario,Male,50
2138,2023-05-12,British Columbia,Male,45
2139,2023-03-13,Ontario,Male,51
2140,2022-07-16,Alberta,Female,62
2141,2025-05-31,Alberta,Male,29
2142,2024-05-06,Quebec,Female,62
2143,2025-01-01,British Columbia,Female,59
2144,2025-01-01,Ontario,Female,36
2145,2023-06-11,Quebec,Male,51
2146,2021-08-20,Alberta,Female,58
2147,2023-09-09,Quebec,Female,34
2148,2024-01-07,Quebec,Male,26
2149,2020-07-26,Quebec,Female,64
2150,2021-02-21,Alberta,Female,36
2151,2023-05-12,Ontario,Female,21
2152,2022-04-17,Ontario,Female,32
2153,2024-02-06,British Columbia,Female,35
2154,2024-11-02,Alberta,Female,45
2155,2024-04-06,Ontario,Female,60
2156,2022-02-16,Ontario,Female,31
2157,2021-02-21,Ontario,Male,57
2158,2022-12-13,Ontario,Male,39
2159,2022-08-15,Quebec,Female,55
2160,2024-10-03,British Columbia,Male,23
2161,2022-07-16,British Columbia,Male,45
2162,2025-01-01,British Columbia,Female,18
2163,2021-03-23,Quebec,Male,27
2164,2022-07-16,Alberta,Male,50
2165,2024-02-06,Quebec,Female,57
2166,2021-11-18,Nova Scotia,Female,45
2167,2023-06-11,British Columbia,Male,53
2168,2023-11-08,Ontario,Female,62
2169,2024-07-05,British Columbia,Male,18
2170,2021-09-19,Ontario,Female,52
2171,2023-11-08,British Columbia,Male,26
2172,2021-02-21,Ontario,Female,25
2173,2020-07-26,Ontario,Female,58
2174,2022-09-14,Alberta,Female,51
2175,2025-05-01,Ontario,Female,65
2176,2022-11-13,Alberta,Female,36
2177,2020-08-25,Ontario,Male,30
2178,2025-05-31,British Columbia,Male,58
2179,2022-12-13,British Columbia,Female,29
2180,2022-12-13,Quebec,Male,24
2181,2020-08-25,Ontario,Male,49
2182,2022-11-13,Ontario,Female,37
2183,2024-11-02,Ontario,Female,40
2184,2023-04-12,Ontario,Male,21
2185,2024-08-04,British Columbia,Female,21
2186,2022-07-16,Saskatchewan,Male,27
2187,2021-03-23,Manitoba,Female,34
2188,2021-05-22,Alberta,Male,49
2189,2024-02-06,Alberta,Female,46
2190,2020-12-23,British Columbia,Female,25
2191,2024-08-04,Ontario,Male,42
2192,2023-04-12,Manitoba,Female,59
2193,2020-10-24,British Columbia,Male,54
2194,2022-10-14,Quebec,Male,48
2195,2021-03-23,Ontario,Female,39
2196,2022-02-16,Quebec,Male,27
2197,2021-09-19,Quebec,Male,34
2198,2024-12-02,Alberta,Female,32
2199,2025-01-01,Quebec,Male,48
2200,2022-09-14,Quebec,Female,42
2201,2025-01-31,Nova Scotia,Male,54
2202,2025-01-31,Ontario,Female,56
2203,2021-10-19,Quebec,Male,22
2204,2025-05-01,Ontario,Male,26
2205,2022-05-17,British Columbia,Male,54
2206,2022-02-16,Manitoba,Female,28
2207,2024-02-06,Ontario,Female,38
2208,2022-09-14,Alberta,Male,65
2209,2020-12-23,Ontario,Male,35
2210,2022-10-14,Manitoba,Male,47
2211,2023-10-09,Alberta,Female,34
2212,2025-05-31,Alberta,Female,60
2213,2021-03-23,Ontario,Male,44
2214,2023-02-11,Nova Scotia,Female,50
2215,2024-02-06,British Columbia,Female,26
2216,2022-10-14,Ontario,Female,32
2217,2021-07-21,Alberta,Male,56
2218,2023-09-09,Ontario,Male,18
2219,2024-09-03,Manitoba,Male,53
2220,2021-12-18,Ontario,Male,27
2221,2025-04-01,British Columbia,Female,35
2222,2021-07-21,Quebec,Male,65
2223,2021-06-21,Ontario,Female,60
